player,pos,exp,hgt,team,conf,min,mpg,ast_to,usg,ortg,ts,year,ft_pct,two_pct,three_pct,rim_pct,mid_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,fg_pct,barthag,adj_o,adj_d,adj_t,wab,nc_elite_sos,nc_fut_sos,nc_cur_sos,ov_elite_sos,ov_fut_sos,ov_cur_sos,previous_team,previous_conference,is_transfer,previous_ortg,previous_drtg,previous_ts,previous_usg,previous_porpag,previous_adj_oe,previous_adj_de,previous_bpm,previous_team_adjo,previous_team_adjd,previous_barthag,change_ortg,change_drtg,change_ts,change_usg,change_porpag,change_adj_oe,change_adj_de,change_bpm,change_team_adjo,change_team_adjd,change_barthag
Derrick Carter-Hollinger,Wing F,Jr,6-6,Bethune Cookman,SWAC,23.1,21.3333,1.75004697,13.3,133.1,66.0,2023,0.96,0.596,0.25,0.7857,0.3158,2.18137,1.22071,116.91,112.718,112.622,41.513,0.523521,-1.88512,-1.3616,8.3,10.4,8.2,10.9,1.9,1.0,49.0,3.6,0.568627450980392,0.117968,96.132,114.51,68.6559,-15.820476502023,15.0,0.3945,0.3945,9.0,0.3055,0.3055,Montana,BSky,True,100.0,104.233,54.68,16.4,0.365624,90.3717,106.342,-2.00826,99.8808,106.298,0.328243,33.099999999999994,8.485,11.32,-3.099999999999998,1.8157459999999999,26.538299999999992,6.280000000000001,0.64666,-3.7487999999999886,8.212000000000003,-0.210275
Derrick Michael Xzavierro,PF/C,So,9-Jun,Long Beach St.,BW,49.3,22.2897,0.6207,15.4,105.3,50.58,2025,0.698,0.517,0.192,0.5571,0.3684,0.663223,1.70228,98.4727,108.81,109.466,118.522,-1.62557,-0.502112,-2.12768,14.1,21.2,5.7,17.2,6.7,1.3,37.4,5.2,0.443478261,,,,,,17.0,0.4362,0.4362,14.0,0.451,0.451,Grand Canyon,WAC,True,103.1,81.8003,52.98,26.1,0.147966,109.897,84.5939,-3.46915,111.202,98.8175,0.795411,2.200000000000003,27.00970000000001,-2.3999999999999986,-10.700000000000001,0.5152570000000001,-11.424300000000002,24.87209999999999,1.3414700000000002,,,
Derrick Tezeno,Wing G,Jr,6-5,Southern,SWAC,60.5,26.4828,0.53844438,17.3,102.8,54.6,2024,0.663,0.511,0.278,0.4457,0.6327,0.787165,2.13536,96.9872,101.642,107.761,126.616,-1.33846,-0.0968122,-1.43527,6.5,17.2,5.5,16.0,2.2,1.8,63.5,2.7,0.484276729559748,0.328784,97.0318,103.244,67.769,-8.228967826629,31.0,0.5311,0.5311,15.0,0.3328,0.3328,Stephen F. Austin,WAC,True,92.4,100.76,48.18,16.6,0.0526115,88.2059,100.751,-2.46427,103.95,101.821,0.559198,10.399999999999991,0.8819999999999908,6.420000000000002,0.6999999999999993,0.7345535,8.781300000000002,7.009999999999991,1.029,-6.918199999999999,1.4230000000000018,-0.23041399999999995
Derrin Boyd,Combo G,Sr,3-Jun,Charleston,CAA,74.1,31.6871,1.21052916,21.2,108.2,57.48,2025,0.832,0.446,0.388,0.5,0.36,1.96136,2.64441,107.664,106.723,107.665,158.352,0.456876,-0.383903,0.072973,1.6,11.1,13.4,15.6,0.5,1.5,33.6,2.9,0.411949686,,,,,,,,,,,,Lipscomb,ASun,True,113.4,110.938,63.13,26.6,2.98331,118.668,112.506,-0.674946,109.248,113.779,0.38525,-5.200000000000003,-4.215000000000003,-5.650000000000006,-5.400000000000002,-1.02195,-11.004000000000005,-4.840999999999994,0.747919,,,
Derrius Ward,Wing G,Sr,6-Jun,Coppin St.,MEAC,29.6,31.3455,0.51999823,23.5,91.7,50.53,2025,0.707,0.413,0.367,0.4828,0.1765,0.160578,2.06507,91.2723,110.693,112.586,60.4181,-1.01167,-1.25018,-2.26185,2.2,17.8,9.6,17.8,2.4,1.7,33.1,1.9,0.39516129,,,,,,20.0,0.5099,0.5099,12.0,0.3829,0.3829,UT Rio Grande Valley,WAC,True,86.4,110.655,42.79,14.9,-0.231739,81.4955,109.722,-2.96514,102.265,110.039,0.300985,5.299999999999997,0.0379999999999967,7.740000000000002,8.6,0.392317,9.776799999999994,2.8640000000000043,0.70329,,,
Deshon Parker,Scoring PG,Sr,6-4,Cleveland St.,Horz,64.4,26.4194,2.30760658,11.8,106.7,54.31,2022,0.543,0.55,0.313,0.5493,0.5556,0.519197,1.72407,91.2074,105.372,108.107,120.948,-1.94867,0.0437947,-1.90487,4.2,6.9,18.6,24.5,0.8,2.3,47.9,3.4,0.510416666666667,0.496151,104.017,104.156,67.63,-6.2637135853968,15.0,0.3594,0.3594,9.0,0.3414,0.3414,Appalachian St.,SB,True,63.3,106.893,27.59,10.9,-1.79862,53.0663,109.75,-9.44725,97.619,103.643,0.334348,43.400000000000006,-1.5210000000000008,26.720000000000002,0.9000000000000004,2.3178170000000002,38.14110000000001,-1.6430000000000007,7.5423800000000005,6.397999999999996,0.5130000000000052,0.16180300000000003
Desi Sills,Combo G,Jr,6-2,Arkansas St.,SB,73.3,29.6786,1.12855997,23.4,96.6,53.23,2022,0.719,0.541,0.275,0.6077,0.2222,1.53398,2.90031,99.8978,98.5998,99.9827,149.206,-0.785229,1.20738,0.422153,2.8,11.3,19.5,21.7,0.9,3.3,35.9,3.4,0.443548387096774,0.425692,97.9503,100.534,68.1805,-5.8665962403349,15.0,0.3224,0.3224,12.0,0.4021,0.4021,Arkansas,SEC,True,106.5,95.8279,53.04,17.7,1.53057,106.66,90.9527,3.1522,109.776,91.4072,0.89147,-9.900000000000006,2.7719000000000023,0.18999999999999773,5.699999999999999,0.003409999999999913,-6.762199999999993,9.030000000000001,-2.730047,-11.825699999999998,9.126800000000003,-0.46577799999999997
Desi Sills,Wing G,Sr,6-2,Kansas St.,B12,70.4,29.4571,1.34487965,16.2,102.9,54.7,2023,0.761,0.568,0.228,0.6552,0.25,1.61267,3.36941,103.289,99.7851,95.6783,181.589,-0.399089,2.42142,2.02233,1.9,11.7,13.6,19.7,1.3,1.8,48.0,3.3,0.449339207048458,0.880324,112.62,94.6798,69.8011,4.2362753605537,10.0,0.4584,0.4584,32.0,0.7165,0.7165,Arkansas St.,SB,True,96.6,98.5998,53.23,23.4,1.53398,99.8978,99.9827,0.422153,97.9503,100.534,0.425692,6.300000000000011,1.185299999999998,1.470000000000006,-7.199999999999999,0.07869000000000015,3.3911999999999978,-4.304400000000001,1.6001770000000002,14.669700000000006,-5.854200000000006,0.454632
Desmond Cambridge Jr.,Combo G,Sr,6-4,Arizona St.,P12,67.0,28.6765,1.61219809,24.2,105.2,51.57,2023,0.831,0.497,0.323,0.5686,0.4649,2.91624,3.54582,116.86,96.9636,93.2037,193.75,4.50299,2.87634,7.37933,3.3,9.9,17.7,12.0,2.1,3.4,15.5,2.9,0.391408114558473,0.820653,108.412,94.983,68.0941,1.2276175357813,18.0,0.549,0.549,29.0,0.6903,0.6903,Nevada,MWC,True,102.4,101.396,54.49,23.9,2.93801,111.408,97.9386,5.8044,105.797,101.693,0.611837,2.799999999999997,-4.432400000000001,-2.9200000000000017,0.3000000000000007,-0.021769999999999623,5.451999999999998,-4.734899999999996,1.5749300000000002,2.615000000000009,-6.709999999999994,0.208816
Desmond Claude,Scoring PG,Jr,5-Jun,USC,B10,75.9,32.4364,1.2174013,28.0,103.2,57.13,2025,0.764,0.527,0.307,0.5574,0.4771,3.23434,3.02979,118.733,111.134,104.657,159.131,1.29192,-0.569836,0.722079,2.0,11.5,25.5,22.2,0.6,1.1,52.0,2.7,0.482288828,,,,,,13.0,0.4722,0.4722,34.0,0.7224,0.7224,Xavier,BE,True,103.2,107.329,50.77,25.7,3.31852,116.95,100.115,2.23856,111.703,99.0345,0.799677,0.0,3.805000000000007,6.359999999999999,2.3000000000000007,-0.08417999999999992,1.7830000000000013,4.542000000000002,-1.5164810000000002,,,
Desmond Williams,Combo G,Jr,6-1,Tennessee Martin,OVC,64.3,26.2812,1.88883614,14.5,105.3,51.41,2023,0.88,0.484,0.328,0.5556,0.3846,0.49459,1.52562,92.5872,108.409,112.707,123.349,-1.59997,-1.26708,-2.86704,1.0,7.3,9.1,11.6,0.4,2.0,12.2,3.1,0.351219512195122,0.259944,100.873,110.481,71.005,-10.736405043337,9.0,0.2952,0.2952,6.0,0.2672,0.2672,Troy,SB,True,100.9,99.6258,51.85,16.0,0.663577,94.2959,101.402,-0.307013,97.2548,100.216,0.414611,4.3999999999999915,8.783200000000008,-0.44000000000000483,-1.5,-0.168987,-1.7087000000000074,11.304999999999993,-2.560027,3.6182000000000016,10.265,-0.154667
Destin Whitaker,Wing G,Sr,6-5,Fort Wayne,Horz,8.7,6.0,1.20020798,14.3,108.3,60.75,2024,0.889,0.0,0.37,,,0.117831,0.374418,95.4607,105.828,108.702,18.2164,-4.82173,-1.59415,-6.41589,0.9,11.2,2.8,16.4,0.0,0.9,33.3,7.4,0.37037037037037,,,,,,,,,,,,Fresno St.,MWC,True,83.4,109.257,46.41,9.3,-0.840963,71.6665,105.403,-4.22274,103.152,100.201,0.582666,24.89999999999999,-3.429000000000002,14.340000000000003,5.0,0.958794,23.794200000000004,3.2989999999999924,-2.19315,,,
Deuce Turner,Combo G,So,6-2,San Diego,WCC,43.1,17.1613,1.70834406,17.9,114.1,57.85,2023,0.784,0.527,0.364,0.6563,0.4286,1.46879,0.843334,111.796,118.326,115.126,74.3628,1.66763,-1.91717,-0.249531,0.7,6.7,13.8,13.3,0.5,1.8,36.4,1.7,0.45,0.402222,108.92,112.738,68.58,-12.136628674212,10.0,0.3943,0.3943,18.0,0.535,0.535,Bucknell,Pat,True,85.8,106.281,47.63,27.2,0.302962,89.6412,109.419,-4.78358,100.274,109.233,0.272072,28.299999999999997,12.044999999999987,10.219999999999999,-9.3,1.165828,22.15480000000001,5.707000000000008,4.5340489999999996,8.646,3.5049999999999955,0.13015000000000004
Deuce Turner,Combo G,Sr,2-Jun,UC Santa Barbara,BW,48.0,19.45,1.11366971,26.0,101.4,52.65,2025,0.857,0.508,0.305,0.64,0.4211,1.14686,1.42584,106.982,107.388,110.392,94.0288,-1.01326,-2.1446,-3.15786,0.6,9.8,14.7,14.7,0.2,1.8,24.8,2.5,0.405511811,,,,,,6.0,0.2807,0.2807,10.0,0.3924,0.3924,San Diego,WCC,True,104.2,111.81,54.97,29.2,2.31673,114.656,110.159,2.29994,100.225,106.622,0.329262,-2.799999999999997,-4.421999999999997,-2.3200000000000003,-3.1999999999999993,-1.1698700000000002,-7.674000000000007,0.23299999999998988,-5.4578,,,
Devan Cambridge,Wing F,Sr,6-6,Arizona St.,P12,66.2,26.75,0.59997118,18.5,109.3,57.77,2023,0.65,0.586,0.333,0.635,0.4054,2.32923,3.0864,112.585,99.4762,95.6335,172.72,1.94627,1.15844,3.10471,8.8,12.8,6.4,16.3,3.3,1.3,38.8,4.0,0.503875968992248,0.820653,108.412,94.983,68.0941,1.2276175357813,18.0,0.549,0.549,29.0,0.6903,0.6903,Auburn,SEC,True,105.5,98.002,48.05,15.0,1.13492,102.333,93.6787,1.64517,111.675,90.0084,0.922756,3.799999999999997,1.4742000000000104,9.720000000000006,3.5,1.19431,10.251999999999995,1.9547999999999917,1.4595399999999998,-3.262999999999991,4.9746000000000095,-0.10210300000000005
Devan Cambridge,Wing F,Sr,6-6,Texas Tech,B12,15.2,26.0,1.0,20.2,115.2,58.25,2024,0.694,0.636,0.091,0.6923,0.2,2.50262,2.37719,116.749,103.82,103.816,36.5606,2.00086,2.24608,4.24694,7.6,12.4,8.6,12.8,3.7,1.4,65.5,3.7,0.527272727272727,0.866868,116.887,99.3146,66.541,2.7812186277747,13.0,0.4643,0.4643,31.0,0.6949,0.6949,Arizona St.,P12,True,109.3,99.4762,57.77,18.5,2.32923,112.585,95.6335,3.10471,108.412,94.983,0.820653,5.900000000000006,4.3437999999999874,0.4799999999999969,1.6999999999999993,0.17338999999999993,4.1640000000000015,8.182500000000005,1.1422300000000005,8.474999999999994,4.331599999999995,0.046215000000000006
Devante Carter,Combo G,Sr,6-3,Nicholls St.,Slnd,73.7,31.9,1.81254386,22.2,102.0,50.67,2022,0.615,0.529,0.2,0.6129,0.4701,1.72067,2.71148,100.498,100.729,103.602,170.41,-0.425148,1.02165,0.596503,3.2,10.8,19.5,17.1,0.9,3.2,34.0,2.6,0.464539007092199,0.411382,99.5564,102.707,69.7602,-5.8148759533279,20.0,0.3887,0.3887,13.0,0.3198,0.3198,Norfolk St.,MEAC,True,98.3,98.491,46.79,27.4,2.10902,103.725,102.705,1.17392,98.204,102.248,0.386006,3.700000000000003,2.2379999999999995,3.8800000000000026,-5.199999999999999,-0.3883500000000002,-3.2269999999999897,0.8970000000000056,-0.5774170000000001,1.352400000000003,0.458999999999989,0.02537600000000001
Deven Dahlke,Combo G,Jr,6-2,San Diego,WCC,18.5,11.1429,3.99860019,10.1,121.9,51.87,2023,0.6,0.563,0.32,0.625,0.5,0.770782,0.640647,106.807,117.712,112.959,33.0558,-0.55521,-0.885423,-1.44063,3.7,6.9,7.8,2.6,0.5,1.8,12.2,4.6,0.414634146341463,0.402222,108.92,112.738,68.58,-12.136628674212,10.0,0.3943,0.3943,18.0,0.535,0.535,Drake,MVC,True,91.5,100.357,50.0,13.7,-0.075762,80.546,106.154,-8.35548,108.415,98.8837,0.742366,30.400000000000006,17.355000000000004,1.8699999999999974,-3.5999999999999996,0.846544,26.260999999999996,6.805000000000007,6.9148499999999995,0.5049999999999955,13.854299999999995,-0.34014399999999995
Devin Askew,Scoring PG,So,6-3,Texas,B12,36.9,14.8529,1.73074414,11.6,90.0,47.09,2022,0.545,0.439,0.32,0.6667,0.3077,-0.115573,1.87834,83.139,95.1924,90.6853,85.7794,-2.17542,3.69887,1.52345,0.7,7.1,16.0,27.5,0.7,3.2,33.3,3.1,0.393939393939394,0.915167,112.508,91.4877,63.5342,3.357670577577,17.0,0.4015,0.4015,36.0,0.6949,0.6949,Kentucky,SEC,True,91.8,103.468,47.54,15.4,0.613975,91.3759,96.8246,-0.0999571,108.311,93.8053,0.839363,-1.7999999999999972,-8.275599999999997,-0.44999999999999574,-3.8000000000000007,-0.7295480000000001,-8.236900000000006,-6.139300000000006,1.6234070999999999,4.1969999999999885,-2.3175999999999988,0.07580399999999998
Devin Askew,Scoring PG,Jr,6-3,California,P12,32.0,31.7692,1.05403697,31.1,92.9,49.1,2023,0.865,0.425,0.299,0.4815,0.3729,2.44487,2.32178,109.408,110.787,108.169,60.0196,2.67557,-0.837403,1.83817,1.7,11.3,27.1,17.8,0.6,1.4,28.9,2.2,0.377777777777778,0.289732,95.8264,103.597,63.2907,-16.698334802246,17.0,0.5554,0.5554,28.0,0.6957,0.6957,Texas,B12,True,90.0,95.1924,47.09,11.6,-0.115573,83.139,90.6853,1.52345,112.508,91.4877,0.915167,2.9000000000000057,15.5946,2.009999999999998,19.5,2.560443,26.269000000000005,17.4837,0.3147200000000001,-16.68159999999999,12.10929999999999,-0.625435
Devin Askew,Scoring PG,Sr,5-Jun,Long Beach St.,BW,90.4,36.0063,1.22225265,31.3,100.9,53.15,2025,0.889,0.409,0.372,0.4078,0.4096,3.03924,2.3369,113.989,112.313,113.164,189.161,2.23875,-1.62035,0.6184,0.8,14.6,30.5,20.0,0.3,2.5,35.0,2.2,0.39524838,,,,,,17.0,0.4362,0.4362,14.0,0.451,0.451,California,P12,True,90.1,108.916,45.09,18.8,0.0433489,89.0899,108.29,-5.15176,108.015,103.185,0.628572,10.800000000000011,3.3970000000000056,8.059999999999995,12.5,2.9958911,24.899100000000004,4.873999999999995,5.770160000000001,,,
Devin Butts,Wing G,Jr,6-5,North Carolina Central,MEAC,24.0,12.44,1.19999996,18.5,101.3,49.12,2023,0.75,0.348,0.347,0.6667,0.2353,0.424302,1.00234,97.5807,101.77,104.78,38.4334,0.788259,-1.16261,-0.374347,1.0,8.4,3.2,9.8,0.0,1.4,8.2,1.7,0.346938775510204,0.498589,99.9463,99.9953,67.6617,-7.4810800958678,18.0,0.4178,0.4178,11.0,0.3205,0.3205,Louisiana Lafayette,SB,True,94.4,105.168,46.53,19.4,0.387267,91.7733,107.088,-3.13521,100.932,104.699,0.396193,6.8999999999999915,-3.3980000000000103,2.5899999999999963,-0.8999999999999986,0.03703500000000004,5.807399999999987,-2.3079999999999927,2.7608629999999996,-0.9857000000000085,-4.703699999999998,0.10239599999999999
Devin Carter,Wing G,So,6-3,Providence,BE,78.5,32.0,1.52823611,21.2,110.2,53.14,2023,0.72,0.498,0.299,0.5912,0.3289,3.17837,3.64611,116.396,99.5278,95.7725,214.957,3.35149,3.03952,6.39102,4.4,13.3,14.3,13.8,3.4,3.3,47.6,2.6,0.427272727272727,0.812821,114.943,101.164,66.8346,1.3461813137605,13.0,0.3725,0.3725,30.0,0.6433,0.6433,South Carolina,SEC,True,95.4,97.5256,50.55,27.6,1.50679,108.603,92.9242,2.69012,100.143,94.2401,0.66789,14.799999999999997,2.002200000000002,2.5900000000000034,-6.400000000000002,1.67158,7.793000000000006,2.8482999999999947,3.7009000000000003,14.799999999999997,6.923900000000003,0.14493100000000003
Devin Carter,Combo G,Fr,6-2,Alcorn St.,SWAC,12.2,8.3158,0.46156097,19.8,82.4,45.0,2023,0.818,0.417,0.261,0.375,0.4375,-0.172715,0.511477,81.2056,106.279,111.389,24.1435,-5.16226,-2.82681,-7.98908,0.7,7.2,7.8,24.8,0.0,2.2,23.4,4.6,0.340425531914894,0.300859,100.216,107.84,67.2077,-7.1021399261622,29.0,0.6646,0.6646,15.0,0.3964,0.3964,Providence,BE,True,110.2,99.5278,53.14,21.2,3.17837,116.396,95.7725,6.39102,114.943,101.164,0.812821,-27.799999999999997,6.751199999999997,-8.14,-1.3999999999999986,-3.3510850000000003,-35.1904,15.616500000000002,-14.3801,-14.727000000000004,6.676000000000002,-0.511962
Devin Carter,Wing G,Jr,6-3,Providence,BE,82.3,35.2727,1.34831292,27.8,112.7,59.75,2024,0.747,0.563,0.377,0.6519,0.2881,4.88475,5.19914,128.939,93.4541,87.6159,273.591,7.03672,4.36135,11.3981,3.4,23.7,23.3,16.1,2.8,2.9,37.6,2.2,0.473002159827214,0.816075,108.672,95.4659,67.6888,0.74535046973051,15.0,0.4785,0.4785,33.0,0.6828,0.6828,Alcorn St.,SWAC,True,82.4,106.279,45.0,19.8,-0.172715,81.2056,111.389,-7.98908,100.216,107.84,0.300859,30.299999999999997,-12.8249,14.75,8.0,5.0574650000000005,47.73339999999999,-23.7731,19.38718,8.456000000000003,-12.374099999999999,0.515216
Devin Ceaser,Combo G,So,6-0,Old Dominion,SB,38.6,16.5,0.85188894,29.9,95.9,48.41,2024,0.695,0.443,0.325,0.5556,0.3654,1.01561,1.26838,106.301,108.445,108.441,88.2659,0.0380043,-0.907444,-0.86944,1.9,10.3,9.9,10.5,0.2,3.3,23.0,3.2,0.40625,0.239721,98.0839,108.439,69.8958,-19.492359391182,13.0,0.4864,0.4864,12.0,0.4605,0.4605,Buffalo,MAC,True,87.6,111.964,39.45,33.7,0.276434,101.951,107.094,-3.81797,103.109,104.801,0.453332,8.300000000000011,-3.5190000000000055,8.959999999999994,-3.8000000000000043,0.7391759999999998,4.3500000000000085,1.3470000000000084,2.94853,-5.025099999999995,3.637999999999991,-0.21361100000000002
Devin Dinkins,Scoring PG,So,10-May,Manhattan,MAAC,75.7,30.7484,1.69391375,20.2,122.3,62.15,2025,0.873,0.42,0.433,0.5161,0.3158,3.12386,1.22971,119.527,114.088,120.069,126.604,3.22141,-2.11338,1.10803,2.2,6.9,17.1,15.1,0.1,1.6,54.6,1.6,0.426923077,,,,,,15.0,0.3413,0.3413,8.0,0.2981,0.2981,George Mason,A10,True,94.4,103.042,50.15,16.6,0.108623,90.0016,102.5,-3.3248,100.706,100.005,0.520054,27.89999999999999,11.045999999999992,12.0,3.599999999999998,3.015237,29.525400000000005,17.569000000000003,4.43283,,,
Devin Gordon,Wing G,So,6-4,North Carolina Central,MEAC,12.6,9.8824,1.19993205,12.9,90.1,42.96,2023,0.333,0.5,0.25,0.5,0.5,-0.255321,0.961543,79.4057,96.0274,99.7625,26.3563,-2.24601,2.33146,0.0854487,2.7,11.5,8.3,16.7,3.4,2.6,10.0,3.6,0.366666666666667,0.498589,99.9463,99.9953,67.6617,-7.4810800958678,18.0,0.4178,0.4178,11.0,0.3205,0.3205,Mississippi Valley St.,SWAC,True,94.6,115.347,50.57,22.5,0.804359,95.8244,121.861,-4.37095,93.2261,115.27,0.0801077,-4.5,-19.319599999999994,-7.609999999999999,-9.6,-1.0596800000000002,-16.4187,-22.0985,4.456398699999999,6.720199999999991,-15.274699999999996,0.4184813
Devin McGlockton,PF/C,Jr,7-Jun,Vanderbilt,SEC,62.3,25.0333,1.14284026,18.3,130.1,62.95,2025,0.667,0.675,0.338,0.7034,0.45,3.79417,2.95671,133.623,103.458,97.6124,167.122,5.12052,1.25401,6.37453,13.8,23.1,7.4,10.6,5.0,1.7,23.5,4.8,0.567901235,,,,,,10.0,0.3842,0.3842,36.0,0.6945,0.6945,Boston College,ACC,True,126.7,106.76,63.37,16.3,3.77022,125.181,102.849,3.41065,112.91,102.129,0.760253,3.3999999999999915,-3.3020000000000067,-0.4199999999999946,2.0,0.023949999999999694,8.441999999999993,-5.23660000000001,2.96388,,,
Devin Ree,Wing F,So,6-8,Louisiana Tech,CUSA,27.7,14.0,0.71436843,17.0,109.0,52.54,2024,0.6,0.476,0.362,0.5172,0.3846,0.764163,1.3788,104.889,99.1692,101.143,56.4441,-0.288599,0.554355,0.265756,7.3,12.6,5.6,13.0,0.0,2.2,28.1,4.2,0.415730337078652,0.72217,108.114,99.4963,65.7565,-4.3710862477891,17.0,0.4369,0.4369,13.0,0.4331,0.4331,Louisville,ACC,True,66.9,110.27,39.0,16.4,-0.307856,66.3553,103.303,-4.98866,101.245,109.372,0.291525,42.099999999999994,-11.100799999999992,13.54,0.6000000000000014,1.072019,38.533699999999996,-2.1599999999999966,5.254416,6.869,-9.875699999999995,0.430645
Devin Tillis,Stretch 4,Jr,6-6,UC Irvine,BW,53.6,22.3939,1.39390004,16.3,114.7,58.01,2023,0.711,0.551,0.387,0.6125,0.3704,1.78048,2.5927,109.724,95.2018,96.4758,151.084,1.98229,1.7078,3.69009,9.3,22.7,10.6,16.0,0.3,1.9,22.5,4.2,0.49112426035503,0.684054,105.947,99.0642,69.4171,-4.4685720228486,18.0,0.4643,0.4643,14.0,0.4596,0.4596,UNLV,MWC,True,106.0,105.424,66.29,11.6,0.612038,94.5816,104.689,-1.40024,103.441,103.852,0.488594,8.700000000000003,-10.2222,-8.280000000000008,4.700000000000001,1.1684420000000002,15.14240000000001,-8.213199999999986,5.09033,2.5060000000000002,-4.787800000000004,0.19546000000000008
Devon Barnes,Scoring PG,Jr,1-Jun,UTEP,CUSA,63.3,25.2061,2.0624936,21.4,104.1,50.23,2025,0.73,0.379,0.333,0.4727,0.2951,1.62211,2.32205,108.25,105.265,105.338,132.697,0.587186,0.996143,1.58333,1.2,9.2,16.5,9.9,0.5,3.4,46.9,3.1,0.355102041,,,,,,12.0,0.383,0.383,15.0,0.5001,0.5001,Tarleton St.,WAC,True,119.3,106.119,58.69,21.5,3.31071,122.861,108.099,3.12085,108.482,105.162,0.588414,-15.200000000000003,-0.8539999999999992,-8.46,-0.10000000000000142,-1.6885999999999999,-14.611000000000004,-2.76100000000001,-1.53752,,,
Devon Dunn,Wing G,Sr,6-1,Campbell,BSth,31.1,20.5909,0.64998351,18.8,92.3,50.92,2023,0.688,0.421,0.353,0.619,0.1765,0.148167,1.03544,89.347,112.084,114.439,48.9952,-2.1997,-3.58788,-5.78757,1.0,6.8,4.6,16.2,0.0,0.5,13.0,3.3,0.373983739837398,0.389185,104.555,108.734,64.1399,-13.284459309779,11.0,0.3996,0.3996,9.0,0.376,0.376,Fairleigh Dickinson,NEC,True,91.2,115.466,47.57,21.0,0.412844,89.6799,119.238,-5.79929,94.6701,114.066,0.104949,1.0999999999999943,-3.381999999999991,3.3500000000000014,-2.1999999999999993,-0.264677,-0.3329000000000093,-4.799000000000007,0.011720000000000397,9.884900000000002,-5.332000000000008,0.284236
Devon Ellis,Wing F,Jr,7-Jun,Valparaiso,MVC,23.0,12.1889,0.26318034,21.2,90.5,44.13,2025,0.659,0.392,0.2,0.5102,0.2667,0.118866,0.854173,92.6921,110.778,110.847,47.6455,-2.76605,-2.29089,-5.05694,7.0,16.2,3.4,13.0,2.6,0.8,49.4,2.5,0.370786517,,,,,,12.0,0.3517,0.3517,14.0,0.4822,0.4822,Maryland Eastern Shore,MEAC,True,96.9,108.758,52.66,22.0,0.786495,96.9314,113.057,-3.32545,89.308,109.46,0.087877,-6.400000000000006,2.0200000000000102,-8.529999999999994,-0.8000000000000007,-0.667629,-4.2393,-2.210000000000008,-1.73149,,,
Devon Hancock,Wing G,So,6-3,Louisiana Monroe,SB,31.7,13.9,0.90471431,17.2,79.2,38.28,2023,0.71,0.256,0.25,0.4167,0.1852,-0.497926,0.863202,76.3145,110.032,110.307,55.0754,-4.10237,-2.12661,-6.22899,3.6,10.3,6.7,16.0,0.3,1.6,32.6,1.1,0.252631578947368,0.274082,96.9051,105.47,66.0029,-13.839240663988,15.0,0.3874,0.3874,15.0,0.4712,0.4712,Milwaukee,Horz,True,86.1,111.395,46.1,14.4,-0.419686,75.7221,114.456,-7.71464,91.688,107.945,0.132721,-6.8999999999999915,-1.3629999999999995,-7.82,2.799999999999999,-0.07823999999999998,0.5923999999999978,-4.149000000000001,1.4856500000000006,5.217100000000002,-2.4749999999999943,0.141361
Devon Savage,Wing G,So,6-4,Merrimack,NEC,56.2,23.2424,1.05554541,13.4,103.6,54.65,2023,0.643,0.391,0.377,0.5385,0.2,0.186521,2.55213,89.548,92.5372,97.5197,151.519,-1.27959,2.15859,0.879007,2.5,13.9,5.0,9.9,2.4,4.3,8.3,3.3,0.378698224852071,0.266952,90.5127,98.8228,66.1106,-11.757524599382,16.0,0.4544,0.4544,8.0,0.2891,0.2891,James Madison,CAA,True,84.9,109.389,42.75,13.8,-0.255871,76.7478,108.228,-7.12053,102.223,106.313,0.389101,18.69999999999999,-16.851799999999997,11.899999999999999,-0.40000000000000036,0.442392,12.800200000000004,-10.708299999999994,7.999536999999999,-11.710300000000004,-7.4902000000000015,-0.12214899999999995
Dexter Akanno,Wing G,Jr,6-5,Oregon St.,P12,44.9,19.5172,0.72730469,16.4,86.1,46.91,2022,0.692,0.438,0.303,0.549,0.1818,0.00694698,0.986472,85.5022,116.887,112.581,79.4643,-1.94275,-2.45238,-4.39514,1.9,11.3,7.9,20.9,0.2,1.0,18.7,3.3,0.37410071942446,0.392027,105.318,109.414,66.6634,-16.145609827412,18.0,0.5776,0.5776,27.0,0.6968,0.6968,Marquette,BE,True,44.5,108.686,29.91,18.4,-0.7138,45.6655,101.273,-15.3726,107.351,96.112,0.781049,41.599999999999994,8.200999999999993,16.999999999999996,-2.0,0.72074698,39.8367,11.308000000000007,10.97746,-2.0330000000000013,13.302000000000007,-0.389022
Dexter Akanno,Wing G,Sr,5-Jun,Utah St.,MWC,62.8,25.0,1.32000544,13.9,121.4,60.06,2025,0.75,0.473,0.426,0.4677,0.5,2.22896,2.07854,115.34,110.035,107.943,118.32,2.59683,-0.887764,1.70906,4.3,11.0,6.8,12.9,0.0,1.4,29.6,2.6,0.444444444,,,,,,17.0,0.4872,0.4872,23.0,0.5978,0.5978,Oregon St.,P12,True,97.6,111.129,51.16,22.0,1.62365,104.97,105.736,-1.03295,106.403,104.696,0.546361,23.80000000000001,-1.0940000000000083,8.900000000000006,-8.1,0.6053099999999998,10.370000000000005,2.2069999999999936,2.74201,,,
